text,label,source
@USER @USER @USER Okay violent liberal ANTIFA with your KKK hoods beating up strangers you know nothing about!,OFFENSIVE,olid
5- Most epic moment in 3 sentences GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL,OFFENSIVE,olid
Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,HATE,davidson
When you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...,OFFENSIVE,davidson
u a hoe,OFFENSIVE,davidson
@USER @USER not scanger,SAFE,davidson
#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,SAFE,davidson
If a hoe give my lil Sista a eye like that she betta call me so we can go jump the bitch 😂😂😂😂😂,OFFENSIVE,davidson
@USER I don't know who she is.,SAFE,olid
@USER @USER Is he? Does he know this? You sure he's not out golfing?? Or maybe tweeting like a lunatic. I bet he is planning his next #MAGADingDong rally. He was never President. You are just to brainwashed to realize that.,OFFENSIVE,olid
@USER His protest is indeed a right as it is my right to make sure none of my money goes to the NFL or anything he supports including Nike.,SAFE,olid
"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! URL",SAFE,davidson
I know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch❗,OFFENSIVE,davidson
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Made it last night for you! 🤣🤣🤣,SAFE,olid
.@USER Concern about #A8 and charters was and is bipartisan. URL URL,SAFE,olid
Time for some panera bitch!!!🍵❗,OFFENSIVE,davidson
@USER @USER She is so stupid it scares us average Americans that she makes decisions on our behalf,OFFENSIVE,olid
@USER @USER He's NO POPE!!,SAFE,olid
@USER sweetest bitch you'll ever meet,OFFENSIVE,davidson
@USER I love you too pussy.... Lmaooo,OFFENSIVE,davidson
after bitches get da dick they be dickmatized!,OFFENSIVE,davidson
"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something",HATE,davidson
"@USER the black girl is lighter than every other bitch on here! y'all needa stop playin, fuckin up darkskin girls' body image",OFFENSIVE,davidson
-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet,HATE,olid
@USER @USER Advocating for herself is ridiculous fam?,OFFENSIVE,olid
"So the woman I deal with is trying her best to make ""entertaining"" a bad word... ""U be entertaining these bitches"" lol",OFFENSIVE,davidson
@USER MAGA hats ?,SAFE,olid
We're a good match cuz we both retarded...n weed,OFFENSIVE,davidson
@USER Fake News,OFFENSIVE,olid
"@USER @USER @USER @USER @USER culture of our nation"" culture exists? what culture is that, because it's not the American culture it once was.""",SAFE,olid
All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.,SAFE,davidson
@USER @USER Just getting in! I hope so. Cause they stunk it up last night.,SAFE,davidson
@USER @USER the right to protest. Protesting during the anthem causes people to not even recognize what he is protesting nobody's even talking about the issue just the fact that he's kneeling during the anthem which is counterproductive,SAFE,olid
@USER Maybe Florida needs to get tougher on gun control!,SAFE,olid
@USER Of course it does. But they weren't interested to him. Domestic abuse is still domestic abuse. So I hope you didn't use this fake rumor just to shit on the habs and that you actually care about domestic abuse.,OFFENSIVE,olid
@USER She is dillusional!,OFFENSIVE,olid
"""@USER: Baby albino 🐢 URL @USER",SAFE,davidson
Thats the only thing a nigga ask forRT @USER: Its some choosable bitches in here tonite,OFFENSIVE,davidson
"""Don't be a stupid fucking bitch."" - me, to stupid fucking bitches",OFFENSIVE,davidson
@USER Can you Say Insanity? #LockThemAllUp #HandCuffsForHillary #MAGA URL,OFFENSIVE,olid
@USER @USER @USER @USER Well you are wrong. Avenatti may not like Trump as most people don’t. But he has made things better for his client and that what he is paid for.,SAFE,olid
"""@USER: Lemmie eat a Oreo & do these dishes."" One oreo? Lol",SAFE,davidson
@USER @USER @USER Boltey hai na ki jo Beef kaate hai uski akal gutno me reti hai n i can expect it brain. He is the PM of my country n yes we celeb his Bday every day n it make sense the ppl who offer prayers fr Osama bin Laden Janaza have much of the probs. Fewer lives n minds can't be changed.,SAFE,olid
"@USER @USER @USER Not progressive at all Article II, section 1 of the Constitution 1790 says he is a citizen and 44 years as a resident of Texas says he can say y'all""""",SAFE,olid
@USER we've used the word cunt almost 3 times. Its beautiful.,OFFENSIVE,davidson
Low info people are pissed!! Oh no!! Dumb fucks. Race baiting bitches,OFFENSIVE,davidson
😂😂😂 RT @USER: 😭😭😭 RT @USER: Bow wow look like the stress of saving a hoe is wearing him down URL,OFFENSIVE,davidson
@USER Gonna boo his ass regardless now,OFFENSIVE,olid
@USER Breitbart Who the hero? It’s sure NOT @USER,SAFE,olid
"""@USER: @USER @USER y'all come through the front.""bitch I ain't coming",OFFENSIVE,davidson
@USER he ate my pussy i could..,OFFENSIVE,davidson
These bitches act local n think global,OFFENSIVE,davidson
Nobody on planet Earth more protective than bull dykes,OFFENSIVE,davidson
@USER @USER @USER Complete and utter waste of time. Liberals,HATE,olid
@USER @USER It's like some people are acting like ANTIFA...🤔🤔🤔,SAFE,olid
"Britt attitude be for no reason , bitch mad at breakfast 😂😂",OFFENSIVE,davidson
@USER @USER What do you expect from The likes of Eric Erickson. . HE is a Piece of Crap.,OFFENSIVE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And here he is supporting gun control: URL,SAFE,olid
"@USER @USER Whenever I see Get out there and vote"" it makes me think liberals are trying to rally their voters because @USER historically have much lower turnout numbers than @USER ers. Then I see it is about Asians and think to myself ""Hell they just might vote Republican!"" :-p""",SAFE,olid
"@USER @USER @USER @USER @USER @USER @USER @USER @USER removable magazines are still a problem, but limiting high cap mags is another bit of the gun control legislation that will be needed to curb the health problem"" we have in this country.""",SAFE,olid
@USER @USER @USER fuck yeah and hot big blk boots. This scally lad would get it.,OFFENSIVE,davidson
@USER he is my rainbow after every storm💜,SAFE,olid
#BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash URL,SAFE,davidson
"I'm tryna face fuck kesha, you bitches bringin beef I'll get the lettuce n ketchup",OFFENSIVE,davidson
"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. @USER",SAFE,davidson
"Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!",OFFENSIVE,davidson
Some of the ice melted in my car cause the dumb fuck at 7/11 decided he wanted to strike up a conversation wit a fat ugly bitch smfh,OFFENSIVE,davidson
@USER @USER @USER @USER @USER she is not a rep.,SAFE,olid
@USER @USER 🤣🤣🤣🤣🤣🤣🤣🤣 Deep Throat,OFFENSIVE,olid
"@USER @USER @USER @USER @USER gun control has nothing to do with taking away rights"" As long as you agree to the stipulations you put in place.""",SAFE,olid
@USER @USER @USER Did you hurt yourself jumping to that conclusion? If you want biblical scholarship worth having read Bart D. Ehrman. If you want ignorant schlock...well you are already here.,SAFE,olid
I asked @USER what's the definition of a preppy white girl and this niggah said Starbucks,OFFENSIVE,davidson
@USER Fact is...It's up to us to vote Republican to make sure that doesn't happen!,SAFE,olid
“@USER: U get what u put in. If all u offering is pussy don't be mad when all u receive is dick” 🙌,OFFENSIVE,davidson
@USER yeah right pussy !,OFFENSIVE,davidson
@USER LMFAOOO baby you just as young as she is😭😭😭,SAFE,olid
"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" URL",OFFENSIVE,davidson
80% RT @USER: 60% of these hoes be fake gay,OFFENSIVE,davidson
"@USER @USER @USER @USER @USER Also. These antifa"" and from hence shall be referred to as anqueefa by mesel. They pretty much all live with Mommy. In the basement which is why they wear masks. Then mommy can't ground em""",SAFE,olid
Smh && its not bitches its BITCH ASS NIGGAHS,OFFENSIVE,davidson
@USER die in a car accident then faggot,HATE,davidson
@USER some white bitch on Facebook lol,OFFENSIVE,davidson
Them Bad bitches blow kisses by my earlobe,OFFENSIVE,davidson
CleanUp bitch i just got off the phone with em!,OFFENSIVE,davidson
@USER he had the hoes too,OFFENSIVE,davidson
@USER I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(,OFFENSIVE,davidson
@USER We are playing Clue based on a high school party in the 80s when a federal judge was in his teens. Does anyone really take this seriously?,OFFENSIVE,olid
@USER Fresh boy think he is strong 😂,SAFE,olid
I hate a don't get shit done ass nigguh,OFFENSIVE,davidson
"@USER @USER @USER Those VG/HC stickers I see on trucks--exclusively trucks, never cars--seem like asshole indicators. I can't say for sure because I've never actually spoken to someone who's like Yes, hockey should involve more punching people"" but.... yeah it seems bad""",OFFENSIVE,olid
@USER Put me down for disagree. This never happened. This is akin to the violence of antifa. She appropriating the MeToo movement for the purpose of damaging a person.,SAFE,olid
@USER @USER Let's see how many planes are turned around or crazy airport shut downs happen over next few days. Maybe a drinking game? @USER #WWG1WGA #MAGA,SAFE,olid
"Jihadi pop music debates: “yo, bro, did you hear the latest Abu Yasser hit?”, “No bro, I’m totally an Abu Hajar fan” #UnderGroundCulture",SAFE,davidson
@USER @USER no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me,OFFENSIVE,davidson
Fight me RT @USER: 0 cuz they're trash RT @USER: How many 50-cent corn dogs did you order today?,OFFENSIVE,davidson
@USER @USER #antifa @USER gets a pass?,SAFE,olid
"@USER bitch when r u going to get ur round, I just fucking said this just proving my point",OFFENSIVE,davidson
@USER why lil ricky stole MJ Chain and tried to flex with the bitch in his avi,OFFENSIVE,davidson
@USER my nigga what her pussy smell like?,OFFENSIVE,davidson
There's a bird nest in my garage and so now when the birds fly out they poop on my car. 😑,SAFE,davidson
I want a girl whose pussy smells like tuna,OFFENSIVE,davidson
You are who you kick it wit y'all. Check yo squad- if busters & blameamotherfucker ass bitches surround U it's twice a…,OFFENSIVE,davidson
@USER @USER bye bitch,OFFENSIVE,davidson
@USER no hoe,OFFENSIVE,davidson
@USER @USER From who? People from ANTIFA who r mad at her? We vote libs assault! But SHES LYING so I don’t care!! MAGA KAVA,SAFE,olid
yo bitch don't avoid me he wanna spoil me 😅 URL,OFFENSIVE,davidson
@USER I do not like talking to you faggot and I did but in a nicely way fag,HATE,davidson
You know the head good when it feel like she has a pussy stuffed down her throat,OFFENSIVE,davidson
#TheresaMay videos in an effing scarf causing vomiting to anyone with a brain .. Is likely because all the #whiteprivilege people she's made #homeless been replaced with #Muslims who will vote #Corbyn #MAGA #MBGA #MCGA #MEGA #Conservatives #Patriots,SAFE,olid
i wont get catfished anymore tho bc im no longer trying to stick myy pp into Twitter hoes,OFFENSIVE,davidson
"@USER Did he get on his knees? Spends a lot of time getting down""...High priced BJ giver? 😋😊😁""",SAFE,olid
@USER Guess the robber didn't know about all of NYC's gun control laws,OFFENSIVE,olid
"Neverrr, play me for stupid because I'm far from it.. You bitches might be stupid. But not me 🙅",OFFENSIVE,davidson
I will neva sleep on a pussy,OFFENSIVE,davidson
.@USER is staffed with unhinged Liberals & @USER This is a disgusting statement. URL,HATE,olid
@USER Be quiet SheDevil URL,OFFENSIVE,olid
@USER @USER @USER i told u that wont work. there will be another CCP. if the GOP collapses and becomes a rump party the liberals will grow until the democratic party splits in the middle into conservative tendency democrats and liberal tendency democrats.,SAFE,olid
